index,SPACER_cluster_out_of_gas,SPACER_expand_pob_undef,SPACER_inductive_level,SPACER_max_cluster_size,SPACER_max_cvx_reduced_dim,SPACER_max_depth,SPACER_max_query_lvl,SPACER_need_sage,SPACER_num_abstractions,SPACER_num_abstractions_failed,SPACER_num_abstractions_success,SPACER_num_active_lemmas,SPACER_num_cant_abstract,SPACER_num_ctp_blocked,SPACER_num_dim_reduction_success,SPACER_num_invariants,SPACER_num_is_invariant,SPACER_num_lemma_jumped,SPACER_num_lemmas,SPACER_num_mbp_failed,SPACER_num_merge_gen,SPACER_num_merge_gen_failed,SPACER_num_merge_gen_success,SPACER_num_no_over_approximate,SPACER_num_non_lin,SPACER_num_pobs,SPACER_num_propagations,SPACER_num_queries,SPACER_num_reach_queries,SPACER_num_refinements,SPACER_num_reuse_reach_facts,SPACER_num_sync_cvx_cls,SPACER_num_under_approximations,SPACER_pob_out_of_gas,SPACER_wide_attmpts,SPACER_wide_success,max_memory,memory,result,time,time_iuc_solver_get_iuc,time_iuc_solver_get_iuc_hyp_reduce1,time_iuc_solver_get_iuc_hyp_reduce2,time_iuc_solver_get_iuc_learn_core,time_pool_solver_proof,time_pool_solver_smt_total,time_pool_solver_smt_total_sat,time_pool_solver_smt_total_undef,time_spacer_ctp,time_spacer_init_rules,time_spacer_init_rules_pt_init,time_spacer_mbp,time_spacer_solve,time_spacer_solve_propagate,time_spacer_solve_pt_must_reachable,time_spacer_solve_reach,time_spacer_solve_reach_children,time_spacer_solve_reach_cluster,time_spacer_solve_reach_gen_bool_ind,time_spacer_solve_reach_gen_merge,time_spacer_solve_reach_gen_merge_cvx_cls,time_spacer_solve_reach_gen_wide,time_spacer_solve_reach_is_reach
chc-lia-0000.smt2,,,,,,1,1,,,,,2,,,,2,1,,3,,,,,,,3,1,2,,,,,,,,,17.84,6.41,sat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
chc-lia-0001.smt2,,,22,5,1,24,24,,19,17,1,24,,24,12,6,101,3,56,,4,8,,,,18,34,42,,19,,,,1,12,,25.00,10.52,sat,0.29,0.02,0.00,0.01,0.00,0.00,0.06,0.03,,0.00,0.00,0.00,0.00,0.28,0.02,,0.13,0.01,0.02,0.00,0.04,0.00,0.04,0.01
chc-lia-0002.smt2,,,100,50,1,102,102,,20,,,155,5048,5127,95,61,6906,5,5392,,10,31,,,,284,1506,5394,,39,,,,20,141,37,466.92,298.03,sat,123.13,2.55,0.70,1.31,0.16,0.50,104.37,45.41,,0.25,0.00,0.00,0.79,122.89,4.83,,117.67,2.63,3.90,34.43,7.89,0.00,7.89,0.19
chc-lia-0003.smt2,,,,,,5,5,,,,,5,,8,,15,16,,30,,,,,,3,16,1,18,,,,,6,,,,22.44,9.44,sat,0.09,0.01,0.00,0.00,0.00,0.00,0.03,0.01,,0.00,0.00,0.00,0.00,0.07,0.00,,0.05,0.00,0.01,0.01,0.00,,0.00,
chc-lia-0004.smt2,,1301,199,98,3,199,199,62,110,107,,203,,3098,6956,17,8151,20,7815,,157,3309,,,,560,2596,7982,,7195,,111,,18,1029,1,724.84,522.29,sat,462.96,10.71,2.08,6.94,1.18,1.20,356.57,117.09,33.84,0.35,0.00,0.00,3.05,462.66,25.23,,436.34,7.72,11.38,0.08,187.86,0.08,187.86,1.32
chc-lia-0005.smt2,,177,74,24,2,77,77,,38,35,1,78,,294,645,20,1637,17,920,,47,410,,,,162,800,916,,739,,25,,,431,,129.28,81.37,sat,9.64,0.60,0.14,0.30,0.10,0.10,5.07,2.15,0.57,0.03,0.00,0.00,0.16,9.58,0.91,,8.27,0.41,0.64,0.00,3.80,0.01,3.80,0.05
chc-lia-0006.smt2,,,,,,4,4,,,,,5,,5,,7,10,,18,,,,,,2,9,1,10,,,,,3,,,,20.24,7.96,sat,0.05,0.00,0.00,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,0.00,0.04,0.00,,0.03,0.00,0.00,0.00,0.00,,0.00,
chc-lia-0007.smt2,,,,3,1,22,22,,90,83,,18,,121,121,17,237,,165,,1,2,,,,28,50,142,84,,83,,,7,,,62.48,35.56,sat,2.17,0.33,0.09,0.16,0.02,0.12,1.11,0.70,,0.00,0.00,0.00,0.03,2.13,0.09,,1.93,0.05,0.13,0.38,0.41,0.00,0.41,0.17
chc-lia-0008.smt2,,,,5,1,7,7,,5,5,,7,,8,2,13,45,,33,,,,,,3,20,21,22,,,,,5,,,,24.60,10.30,sat,0.13,0.01,0.00,0.01,0.00,0.00,0.04,0.02,,0.00,0.00,0.00,0.00,0.12,0.01,,0.08,0.01,0.01,0.01,0.01,0.00,0.01,0.00
chc-lia-0009.smt2,,951,,716,1,12,11,,,,,236,29,395,,,835,,802,,46,10,,,713,309,17,824,1,40,1,,425,,,,,166.65,timeout,599.10,1.06,0.47,0.69,0.03,0.21,50.08,19.68,24.24,0.07,0.00,0.00,0.14,594.29,7.63,,586.61,0.91,264.61,15.61,277.85,0.00,277.85,0.77
chc-lia-0010.smt2,,,,3,,8,8,,1,1,,7,,15,,34,62,3,59,,,,,,5,36,24,38,1,,1,,14,,,,32.36,15.52,sat,0.26,0.03,0.01,0.01,0.01,0.01,0.10,0.06,,0.00,0.00,0.00,0.01,0.23,0.02,,0.19,0.01,0.03,0.04,0.01,,0.01,0.00
chc-lia-0012.smt2,,,1,3,,9,9,,1,1,,8,,28,,26,73,1,57,,,,,,2,18,11,42,,,,,6,,,,33.32,15.58,sat,0.28,0.03,0.01,0.01,0.01,0.01,0.13,0.07,0.02,0.00,0.00,0.00,0.01,0.26,0.03,,0.20,0.01,0.02,0.06,0.00,,0.00,0.00
chc-lia-0013.smt2,,,,4,3,6,6,4,2,2,,32,,33,4,27,145,1,79,,10,25,3,,,42,43,67,6,4,4,4,,,,,51.60,27.07,sat,0.77,0.14,0.06,0.08,0.02,0.03,0.40,0.25,,0.00,0.00,0.00,0.01,0.74,0.07,,0.64,0.02,0.07,0.17,0.06,0.00,0.06,0.01
chc-lia-0014.smt2,,,,2,,91,90,,1,,,319,6018,7344,,7,19883,4,6133,,,,,,,291,5877,6311,259,,259,,,,,,,174.03,timeout,592.99,16.44,3.38,8.65,0.95,5.00,524.57,260.87,39.18,2.13,0.00,0.00,2.79,577.56,84.79,,492.34,7.53,9.23,217.02,10.07,,10.07,2.94
chc-lia-0015.smt2,,,,6,2,7,7,,,,,6,,18,1,22,50,,44,,,,,,9,25,15,33,,,,1,5,,,,29.20,11.54,sat,0.18,0.02,0.00,0.01,0.00,0.00,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.15,0.01,,0.11,0.01,0.02,0.01,0.01,0.00,0.01,
chc-lia-0016.smt2,,70,,41,6,92,91,298,152,114,70,905,29,874,283,4,20090,591,1692,,253,1242,88,16,76,1972,15428,3247,177,317,171,402,31,82,136,17,,433.36,timeout,595.03,4.21,1.39,2.39,0.61,0.83,416.89,264.82,12.23,2.11,0.00,0.00,0.62,442.69,141.51,,300.64,4.08,5.34,81.17,44.93,0.01,44.93,6.65
chc-lia-0017.smt2,,,,3,1,5,5,,,,,9,,7,1,8,30,,22,,1,4,,,,10,13,15,,,,,,,,,25.80,9.50,sat,0.08,0.01,0.00,0.00,0.00,0.00,0.02,0.01,,0.00,0.00,0.00,0.00,0.06,0.01,,0.04,0.00,0.01,0.00,0.00,0.00,0.00,
chc-lia-0018.smt2,,1868,,913,2,119,118,,220,25,148,387,1,2392,1511,2,10035,38,2377,,200,81,10,,,467,3473,3240,86,1954,25,413,,33,,,,213.11,timeout,598.37,5.82,1.83,3.22,0.67,1.34,77.50,10.49,37.09,0.27,0.00,0.00,1.14,496.18,22.60,,472.89,2.94,193.77,0.34,232.06,0.04,232.06,2.41
chc-lia-0019.smt2,,,4,,,7,7,,,,,14,,14,,7,41,,30,,,,,,,29,13,42,12,,11,,,,,,30.84,12.21,sat,0.27,0.01,0.00,0.01,0.00,0.00,0.16,0.08,0.04,0.00,0.00,0.00,0.01,0.24,0.03,,0.18,0.01,0.00,0.05,0.00,,0.00,0.01
chc-lia-0020.smt2,,73,,249,2,105,104,,125,110,22,352,100,3089,6,76,22515,77,3148,,23,40,1,1,1166,394,9799,3079,164,1561,114,121,54,3,18,8,,286.76,timeout,587.78,26.82,9.92,15.58,4.85,4.62,444.47,269.36,5.42,4.44,0.00,0.00,1.40,572.21,211.18,,360.35,5.42,57.14,60.18,31.93,0.00,31.93,1.92
chc-lia-0021.smt2,,,,3,1,5,5,,,,,14,,7,2,14,57,1,34,,2,8,,,,18,33,26,,,,,,,,,32.44,13.68,sat,0.13,0.01,0.00,0.00,0.00,0.00,0.05,0.02,,0.00,0.00,0.00,0.00,0.11,0.02,,0.08,0.01,0.01,0.02,0.01,0.00,0.01,
chc-lia-0022.smt2,,,19,5,1,23,23,,20,18,3,23,18,50,3,9,104,2,84,,3,22,,,,47,25,75,20,20,18,,,2,,,34.24,15.00,sat,0.36,0.04,0.01,0.02,0.01,0.01,0.10,0.04,,0.00,0.00,0.00,0.01,0.34,0.02,,0.23,0.02,0.03,0.00,0.03,0.00,0.03,0.01
chc-lia-0023.smt2,,,3,7,1,10,10,,6,6,,24,,46,5,37,216,7,83,,6,16,1,,3,48,125,72,7,3,7,,,,,,49.80,24.84,sat,0.46,0.06,0.02,0.03,0.01,0.01,0.20,0.09,0.00,0.00,0.00,0.00,0.01,0.43,0.06,,0.33,0.02,0.04,0.05,0.03,0.00,0.03,0.01
chc-lia-0024.smt2,,,,5,1,7,7,,6,6,,19,,14,2,16,78,1,45,,2,9,,,,21,39,35,3,,3,,,,,,30.96,12.40,sat,0.17,0.02,0.00,0.01,0.00,0.00,0.06,0.03,,0.00,0.00,0.00,0.00,0.15,0.02,,0.10,0.01,0.01,0.01,0.01,0.00,0.01,0.00
chc-lia-0025.smt2,,12,,10,1,27,26,,27,,3,38,,47,9,4,236,6,81,,6,14,,,,126,114,214,,14,,,,16,20,,,,,,0.03,0.01,0.01,0.01,0.01,0.20,0.10,0.00,0.00,0.00,0.00,0.03,0.54,0.06,,0.37,0.07,0.03,0.00,0.05,0.00,0.05,0.01
chc-lia-0026.smt2,,17,5,10,3,12,12,6,6,5,,15,2,40,6,112,538,1,168,,6,14,,,33,138,343,118,6,,6,6,35,,18,2,128.68,70.73,sat,2.42,0.21,0.07,0.10,0.04,0.05,1.52,0.92,0.08,0.01,0.00,0.00,0.02,2.33,0.38,,1.89,0.05,0.24,0.60,0.20,0.00,0.20,0.03
chc-lia-0027.smt2,,,,4,1,8,8,,,,,11,,11,7,13,50,3,30,,3,11,,,,18,22,24,,1,,,,,,,30.32,12.17,sat,0.15,0.01,0.00,0.01,0.00,0.00,0.05,0.02,,0.00,0.00,0.00,0.00,0.13,0.01,,0.09,0.01,0.01,0.02,0.01,0.00,0.01,
chc-lia-0028.smt2,,80,,58,4,14,13,432,46,15,44,1271,,599,63,96,5534,6,1415,,192,117,158,87,463,1584,2543,1105,186,42,183,566,379,6,111,28,,606.72,timeout,594.57,22.41,9.76,15.49,1.09,4.66,458.18,333.85,23.62,4.33,0.00,0.00,0.22,510.28,171.30,,338.92,2.46,9.83,152.64,55.16,0.01,55.16,7.22
chc-lia-0029.smt2,,,4,6,1,7,7,,2,2,,11,2,10,5,12,44,2,29,,5,2,,,,11,16,20,2,3,2,,,,,,29.88,11.69,sat,0.14,0.01,0.00,0.00,0.00,0.00,0.04,0.02,0.00,0.00,0.00,0.00,0.00,0.12,0.01,,0.08,0.00,0.01,0.01,0.02,0.00,0.02,0.00
chc-lia-0030.smt2,,1997,,73,2,76,75,,304,120,18,449,559,3384,1427,63,16083,48,2438,,615,16,173,7,1,478,6273,3123,346,1111,335,49,,54,,,,354.13,timeout,593.94,22.58,10.12,15.48,1.23,4.37,319.15,140.05,91.30,2.60,0.00,0.00,1.29,372.64,112.05,,260.13,4.38,7.33,67.10,46.93,0.02,46.93,14.02
chc-lia-0031.smt2,,660,,37,3,77,76,84,57,44,198,729,112,641,154,6,12015,412,1947,,191,334,27,33,10,1253,7613,2840,51,1033,51,1003,11,21,72,34,,341.34,timeout,596.56,4.07,1.24,2.17,0.67,0.81,226.78,99.86,40.44,1.76,0.00,0.00,0.79,256.72,72.47,,183.81,3.71,7.74,25.26,40.79,0.01,40.79,4.04
chc-lia-0032.smt2,,,3,3,1,6,6,,6,3,6,15,1,18,,14,50,1,38,,1,4,,,,30,17,31,4,,3,,,,12,,34.24,14.70,sat,0.18,0.02,0.00,0.01,0.00,0.00,0.07,0.03,0.01,0.00,0.00,0.00,0.00,0.15,0.01,,0.12,0.01,0.01,0.02,0.01,0.00,0.01,0.00
chc-lia-0035.smt2,,71,,8,3,17,16,29,179,99,109,1089,53,297,107,15,3008,7,1328,,160,277,135,,213,1671,677,1284,266,35,225,115,268,40,100,11,,574.55,timeout,588.21,8.44,2.16,4.21,0.65,3.08,186.27,146.56,8.08,1.19,0.00,0.00,0.28,210.05,59.11,,150.87,2.12,7.08,66.95,15.79,0.00,15.79,7.74
chc-lia-0036.smt2,,199,,15,3,24,23,7,320,213,82,1026,61,854,23,20,4905,32,1414,,89,100,21,12,158,1725,1522,1560,281,55,244,187,219,66,48,1,,587.77,timeout,584.42,13.65,2.64,6.47,0.81,5.55,297.29,198.83,47.50,1.59,0.00,0.00,0.31,328.50,78.45,,249.94,2.48,7.31,126.18,19.20,0.00,19.20,11.15
chc-lia-0044.smt2,,2,,1,,5,5,,,,,10,1,7,,3,26,,20,,,,,,,10,9,19,5,,1,,,,,,32.44,9.79,unsat,0.09,0.01,0.00,0.00,0.00,0.00,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.07,0.01,,0.05,0.00,0.00,0.01,0.00,,0.00,0.00
chc-lia-0045.smt2,,,,3,1,19,19,,3,3,,39,,108,1,29,328,12,141,,1,13,,,,34,114,123,4,,3,,,,,,60.12,35.27,sat,0.82,0.13,0.02,0.06,0.01,0.05,0.42,0.27,,0.00,0.00,0.00,0.01,0.79,0.09,,0.63,0.04,0.05,0.24,0.01,0.00,0.01,0.00
chc-lia-0046.smt2,,,9,21,4,15,15,6,60,41,13,106,12,190,31,148,1347,45,337,,49,73,12,,8,319,866,408,52,32,49,12,,2,2,,256.92,137.45,sat,4.48,0.51,0.18,0.25,0.12,0.10,2.65,1.10,0.29,0.02,0.00,0.00,0.10,4.32,0.71,,3.54,0.22,0.35,0.73,0.35,0.00,0.35,0.16
chc-lia-0047.smt2,,,,11,1,24,24,,15,15,,45,1,138,1,46,580,10,198,,1,20,,,,48,241,178,17,,15,,,,2,,80.64,47.51,sat,1.58,0.21,0.03,0.10,0.02,0.07,0.91,0.61,,0.01,0.00,0.00,0.02,1.53,0.23,,1.20,0.05,0.10,0.47,0.04,0.00,0.04,0.02
chc-lia-0048.smt2,,,,,2,144,143,,,,,244,10204,14372,,,14793,,10397,,10,,,,,153,42,10298,,42,,1,,10,,,,162.39,timeout,575.49,7.45,2.20,4.16,0.70,1.28,519.02,303.95,,1.12,0.00,0.00,1.57,570.78,4.20,,566.02,6.62,14.87,279.08,12.72,0.00,12.72,0.08
chc-lia-0049.smt2,,,,2,2,100,100,,,,,150,4846,7205,,,7497,,5001,,10,,,,,110,48,5045,100,48,1,1,,10,,,425.20,269.79,unsat,143.47,3.59,1.25,2.04,0.34,0.63,121.14,72.23,,0.41,0.00,0.00,0.81,143.21,1.41,,141.37,2.77,6.13,64.89,5.07,0.00,5.07,1.54
chc-lia-0050.smt2,,,,3,1,21,21,,18,,1,71,2,312,2,68,958,12,242,,3,44,,,,94,401,281,,1,,,,17,4,1,123.88,75.36,sat,2.58,0.30,0.05,0.14,0.04,0.09,1.65,1.12,,0.02,0.00,0.00,0.03,2.51,0.44,,1.98,0.10,0.18,0.83,0.05,0.00,0.05,0.02
chc-lia-0051.smt2,,,,,,5,5,,,,,12,,8,,11,49,,26,,,,,,,13,29,20,,,,,,,,,30.48,14.55,sat,0.15,0.02,0.01,0.01,0.00,0.00,0.07,0.03,,0.00,0.00,0.00,0.01,0.13,0.02,,0.10,0.01,0.01,0.03,0.00,,0.00,
chc-lia-0052.smt2,,,,,,5,5,,,,,12,,8,,11,49,,26,,,,,,,13,29,20,,,,,,,,,30.48,14.55,sat,0.16,0.02,0.01,0.01,0.00,0.00,0.07,0.03,,0.00,0.00,0.00,0.01,0.14,0.02,,0.10,0.01,0.01,0.03,0.00,,0.00,
chc-lia-0053.smt2,,,,4,1,19,19,,4,3,,29,2,114,,40,343,,142,,,,,,10,55,94,129,6,,3,,12,1,,,59.72,35.22,sat,0.92,0.13,0.02,0.05,0.01,0.05,0.47,0.31,0.00,0.01,0.00,0.00,0.02,0.88,0.10,,0.71,0.04,0.08,0.25,0.02,0.00,0.02,0.01
chc-lia-0057.smt2,,,9,13,2,12,12,,51,,54,64,25,107,3,96,793,37,233,,7,32,,,10,195,503,323,,4,,2,,21,,,138.56,70.18,sat,1.50,0.15,0.05,0.07,0.03,0.03,0.77,0.32,0.03,0.01,0.01,0.00,0.05,1.43,0.29,,1.09,0.12,0.14,0.15,0.08,0.00,0.08,0.03
chc-lia-0058.smt2,,,,,,4,4,,,,,8,,5,,9,31,,18,,,,,,,8,18,13,,,,,,,,,28.60,13.36,sat,0.10,0.01,0.00,0.00,0.00,0.00,0.05,0.02,,0.00,0.00,0.00,0.00,0.08,0.01,,0.06,0.01,0.00,0.02,0.00,,0.00,
chc-lia-0059.smt2,,,,,,4,4,,,,,8,,5,,9,31,,18,,,,,,,8,18,13,,,,,,,,,28.60,13.36,sat,0.10,0.01,0.00,0.00,0.00,0.00,0.05,0.02,,0.00,0.00,0.00,0.00,0.08,0.01,,0.06,0.01,0.00,0.02,0.00,,0.00,
chc-lia-0061.smt2,,,,4,1,16,16,,1,1,,48,,166,5,56,616,16,159,,7,38,1,,,62,301,139,4,2,1,,,,,,107.76,67.27,sat,1.99,0.20,0.04,0.09,0.02,0.07,1.34,0.91,,0.01,0.00,0.00,0.02,1.92,0.37,,1.48,0.05,0.11,0.77,0.04,0.00,0.04,0.01
chc-lia-0063.smt2,,,,1,,602,601,,,,,604,598,600,,1,1803,,1805,,,,,,,6,,1203,,,,,,,,,,713.50,timeout,593.29,0.87,0.24,0.40,0.11,0.21,10.66,0.03,4.32,0.01,0.00,0.00,0.23,17.87,2.73,,12.70,0.52,1.97,1.14,0.48,,0.48,
chc-lia-0064.smt2,,,,1,,602,601,,,,,604,598,600,,1,1803,,1805,,,,,,,6,,1203,,,,,,,,,,717.06,timeout,594.15,0.81,0.22,0.37,0.11,0.20,9.20,0.02,3.82,0.01,0.00,0.00,0.21,16.08,2.35,,11.34,0.48,1.99,0.96,0.44,,0.44,
chc-lia-0070.smt2,,2,,1,,4,4,,,,,8,4,3,,2,29,,15,,,,,,,9,13,15,4,,1,,,,,,31.20,8.81,unsat,0.08,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.06,0.01,,0.03,0.00,0.00,0.00,0.00,,0.00,0.00
chc-lia-0079.smt2,,,,5,2,43,43,,20,,11,85,25,738,24,214,3582,38,530,,47,154,7,,,429,2076,831,14,31,7,3,,30,,,395.84,257.89,sat,19.83,1.45,0.27,0.72,0.22,0.40,15.03,10.05,,0.14,0.00,0.00,0.13,19.53,4.30,,15.04,0.50,1.32,6.07,0.64,0.00,0.64,0.24
chc-lia-0080.smt2,,,,3,1,24,24,,6,1,12,73,1,205,3,34,658,13,194,,3,35,,,,68,236,194,7,1,1,,,5,2,1,105.56,64.46,sat,1.81,0.22,0.03,0.09,0.02,0.08,1.12,0.78,,0.01,0.00,0.00,0.02,1.76,0.27,,1.40,0.06,0.13,0.61,0.03,0.00,0.03,0.02
chc-lia-0081.smt2,,,,3,1,24,24,,8,4,,63,,190,4,41,621,17,181,,5,52,1,,,76,241,185,15,2,5,,,4,,,104.80,65.43,sat,1.85,0.23,0.04,0.10,0.03,0.08,1.13,0.77,,0.01,0.00,0.00,0.02,1.80,0.25,,1.46,0.06,0.13,0.63,0.03,0.00,0.03,0.03
chc-lia-0082.smt2,,47,19,14,2,67,67,,21,4,,112,,1160,80,159,4987,84,590,,161,244,55,,,701,2882,1524,31,78,28,30,,61,12,4,462.56,294.65,sat,34.75,1.22,0.24,0.60,0.15,0.37,29.09,18.86,1.73,0.16,0.00,0.00,0.22,34.44,6.78,,27.32,0.83,1.41,10.31,2.19,0.00,2.19,1.10
chc-lia-0083.smt2,,,17,4,1,34,34,,13,6,6,78,15,343,12,86,1298,29,284,,23,104,3,,2,160,641,365,21,12,9,,,14,2,,193.56,123.47,sat,5.40,0.56,0.09,0.24,0.06,0.22,3.61,2.49,0.02,0.03,0.00,0.00,0.05,5.29,0.87,,4.26,0.15,0.41,1.79,0.22,0.00,0.22,0.07
chc-lia-0084.smt2,,,,3,1,25,25,,8,4,,60,1,190,5,38,579,12,181,,5,38,1,,,62,211,186,16,2,5,,,4,,,99.12,62.00,sat,1.75,0.23,0.04,0.10,0.03,0.09,1.03,0.69,0.02,0.01,0.00,0.00,0.02,1.70,0.22,,1.37,0.06,0.12,0.57,0.04,0.00,0.04,0.03
chc-lia-0085.smt2,,,15,9,1,39,39,,15,9,,96,11,404,26,89,1595,19,322,,35,136,14,,,221,836,402,33,12,22,,,12,,,211.00,136.10,sat,7.39,0.63,0.12,0.30,0.07,0.20,5.26,3.66,0.10,0.03,0.00,0.00,0.06,7.25,1.14,,5.94,0.17,0.53,2.69,0.36,0.00,0.36,0.13
chc-lia-0086.smt2,,,,5,1,34,34,,24,8,39,67,,522,,43,1921,22,184,,6,6,,,,127,1090,258,28,4,8,,,12,19,,145.16,90.63,sat,2.69,0.25,0.03,0.12,0.02,0.08,1.79,1.06,,0.02,0.00,0.00,0.03,2.62,0.79,,1.69,0.09,0.13,0.61,0.07,0.00,0.07,0.08
chc-lia-0091.smt2,,3,,10,2,180,179,,470,413,16,824,,5228,116,5,23042,624,1823,,87,1547,300,,,2228,15086,2937,415,167,413,3,,68,121,1,,449.10,timeout,577.69,9.26,0.98,3.83,0.71,4.09,361.35,239.86,1.05,1.63,0.00,0.00,0.47,388.38,126.52,,260.86,2.79,4.58,123.14,9.38,0.00,9.38,8.06
chc-lia-0092.smt2,,,18,3,1,22,22,,13,,2,47,,158,1,37,633,15,179,,1,14,,,,68,275,205,,,,,,12,3,1,81.84,48.43,sat,1.47,0.20,0.03,0.09,0.02,0.06,0.87,0.57,0.01,0.01,0.00,0.00,0.02,1.42,0.23,,1.11,0.07,0.08,0.44,0.02,0.00,0.02,0.01
chc-lia-0093.smt2,,26,20,13,3,33,33,57,29,24,13,72,26,576,21,497,5911,16,897,,109,66,81,,14,624,4047,808,31,27,28,82,89,2,15,3,717.12,470.43,sat,66.69,2.26,0.50,1.20,0.24,0.63,55.28,40.49,2.45,0.78,0.00,0.00,0.12,65.60,16.27,,49.20,0.66,3.93,25.45,3.96,0.00,3.96,1.62
chc-lia-0094.smt2,,,8,5,2,8,8,,,,,13,,11,13,9,61,6,35,,23,12,20,,1,21,23,26,20,13,20,8,1,,23,3,35.04,16.47,sat,0.36,0.04,0.01,0.02,0.01,0.01,0.15,0.10,0.00,0.00,0.00,0.00,0.01,0.33,0.02,,0.27,0.01,0.02,0.02,0.08,0.00,0.08,0.02
chc-lia-0096.smt2,,,,5,2,8,8,,,,,13,,12,13,7,72,1,36,,22,12,19,,2,20,31,26,19,13,19,7,1,,23,3,35.44,16.66,sat,0.35,0.04,0.01,0.02,0.01,0.01,0.15,0.09,0.00,0.00,0.00,0.00,0.01,0.32,0.03,,0.25,0.01,0.02,0.02,0.07,0.00,0.07,0.02
chc-lia-0097.smt2,,,20,5,1,41,41,,48,41,2,74,,415,10,95,2208,6,474,,24,21,,,,132,1010,535,66,17,41,,,8,2,1,224.48,145.68,sat,9.96,1.04,0.11,0.43,0.09,0.44,7.38,5.09,0.14,0.05,0.00,0.00,0.07,9.83,1.93,,7.73,0.20,0.50,3.40,0.17,0.00,0.17,0.30
chc-lia-0102.smt2,,,,3,1,16,16,,2,,1,126,42,145,10,62,965,10,237,,5,28,1,,,138,463,225,6,,1,,,1,20,2,182.68,112.78,sat,5.13,0.27,0.08,0.13,0.03,0.08,3.86,2.53,,0.04,0.00,0.00,0.08,5.02,1.08,,3.88,0.20,0.29,2.08,0.21,0.00,0.21,0.03
chc-lia-0103.smt2,,2,14,5,3,17,17,4,10,7,7,125,39,208,24,75,1286,,235,,11,49,14,,1,197,741,226,26,1,14,4,,,77,10,215.88,131.24,sat,6.97,0.48,0.13,0.22,0.04,0.17,5.31,3.45,0.00,0.06,0.00,0.00,0.09,6.83,1.35,,5.41,0.22,0.29,2.63,0.46,0.00,0.46,0.15
chc-lia-0104.smt2,,53,,16,3,79,78,56,22,3,14,662,148,4444,79,,21457,82,1904,,135,196,73,,174,1094,11650,2174,34,58,22,63,198,23,136,14,,413.86,timeout,589.85,7.71,1.10,4.05,0.61,2.51,551.12,402.29,11.24,2.07,0.00,0.00,0.37,581.13,212.93,,367.78,1.98,10.35,230.38,18.77,0.00,18.77,6.93
chc-lia-0107.smt2,,,13,,,32,32,,,,,55,,351,,54,1218,3,286,,,,,,,41,525,260,,,,,,,,,129.56,82.86,sat,3.65,0.45,0.07,0.22,0.05,0.13,2.50,1.75,0.00,0.02,0.00,0.00,0.03,3.57,0.68,,2.77,0.10,0.20,1.41,0.00,,0.00,
chc-lia-0109.smt2,,67,,125,4,13,12,453,16,6,18,1470,4,538,39,266,5295,155,1608,,257,226,199,55,599,1724,2250,1377,209,31,204,499,259,7,77,15,,722.83,timeout,598.56,13.57,5.91,9.55,1.01,2.20,514.46,391.18,36.97,2.10,0.00,0.00,0.33,562.20,131.35,,430.79,2.42,13.23,248.40,44.55,0.01,44.55,8.67
chc-lia-0110.smt2,,,9,8,3,12,12,3,,,,72,1,164,15,91,621,59,191,,29,67,21,,,138,234,182,23,13,21,4,,,4,2,253.64,155.90,sat,8.67,0.64,0.19,0.31,0.12,0.16,6.77,4.46,0.17,0.06,0.00,0.00,0.08,8.51,1.27,,7.19,0.20,0.40,3.97,0.32,0.00,0.32,0.17
chc-lia-0111.smt2,,,9,8,3,12,12,3,,,,72,1,164,15,91,621,59,191,,29,67,21,,,138,234,182,23,13,21,4,,,4,2,253.64,155.90,sat,8.60,0.64,0.19,0.31,0.12,0.16,6.70,4.40,0.17,0.06,0.00,0.00,0.08,8.44,1.22,,7.17,0.20,0.41,3.95,0.32,0.00,0.32,0.17
chc-lia-0112.smt2,,,,1,,30,30,,26,,4,57,,338,,60,1201,3,319,,,,,,,53,417,370,,,,,,25,,,124.16,81.80,sat,4.57,0.58,0.11,0.31,0.07,0.15,3.07,2.30,,0.04,0.00,0.00,0.05,4.49,0.79,,3.59,0.15,0.28,1.65,0.04,,0.04,0.04
chc-lia-0113.smt2,,56,,49,3,162,161,10,317,257,,409,552,1810,295,,16157,1274,1766,,269,593,101,,,782,11216,5081,359,331,354,10,,157,2,,,366.08,timeout,595.93,9.95,1.34,4.75,1.03,3.46,468.90,334.87,9.56,0.91,0.00,0.00,1.12,500.68,97.66,,402.16,4.78,5.56,175.55,16.63,0.00,16.63,13.74
chc-lia-0114.smt2,,,,4,1,43,43,,25,12,,83,2,592,8,96,2103,12,464,,27,119,4,,,190,961,574,28,21,16,,,23,,,263.56,163.18,sat,10.09,1.03,0.15,0.45,0.10,0.41,7.38,5.24,,0.05,0.00,0.00,0.08,9.95,1.74,,8.02,0.25,0.60,3.78,0.14,0.00,0.14,0.14
